-0.981982	-0.965366	-0.998896	-0.895079	-0.999329	-0.796078	-0.952941
-0.981982	-0.965366	-0.997528	-0.906584	-0.999329	-0.803922	-0.952941
-0.981982	-0.965366	-0.997513	-0.874266	-0.999329	-0.803922	-0.952941
-0.981982	-0.964833	-0.999302	-0.929595	-0.999329	-0.803922	-0.952941
-0.981982	-0.964833	-0.995391	-0.877409	-0.999329	-0.803922	-0.952941
-0.981982	-0.964699	-0.998223	-0.999329	-0.869841	-0.811765	-0.952941
-0.981982	-0.960966	-0.999059	-0.999329	-0.856626	-0.803922	-0.952941
-0.981982	-0.956299	-0.994041	-0.999329	-0.856809	-0.803922	-0.952941
-0.981982	-0.954966	-0.998631	-0.999329	-0.885191	-0.796078	-0.952941
-0.981982	-0.946666	-0.999546	-0.999329	-0.905577	-0.788235	-0.952941
-0.981982	-0.946666	-0.999543	-0.999329	-0.938933	-0.788235	-0.952941
-0.981982	-0.946666	-0.999543	-0.999329	-0.890745	-0.788235	-0.952941
-0.981982	-0.946666	-0.999543	-0.999329	-0.861021	-0.788235	-0.952941
-0.981982	-0.946666	-0.999542	-0.999329	-0.964782	-0.788235	-0.952941
-0.981982	-0.946666	-0.999544	-0.999329	-0.923583	-0.788235	-0.952941
-0.981982	-0.946666	-0.999544	-0.999329	-0.912749	-0.788235	-0.952941
-0.981982	-0.946666	-0.999534	-0.999329	-0.967437	-0.788235	-0.952941
-0.981982	-0.946666	-0.999534	-0.999329	-0.885954	-0.788235	-0.952941
-0.981982	-0.946666	-0.999534	-0.999329	-0.866026	-0.788235	-0.952941
-0.981982	-0.946666	-0.999532	-0.999329	-0.863859	-0.788235	-0.952941
-0.981982	-0.946666	-0.99953	-0.999329	-0.85214	-0.788235	-0.952941
-0.981982	-0.944299	-0.998412	-0.999329	-0.868742	-0.788235	-0.952941
-0.981982	-0.944299	-0.998408	-0.999329	-0.896239	-0.788235	-0.952941
-0.981982	-0.944299	-0.998444	-0.999329	-0.942168	-0.788235	-0.952941
-0.981982	-0.944299	-0.998283	-0.999329	-0.855711	-0.788235	-0.952941
-0.981982	-0.944299	-0.998278	-0.999329	-0.943297	-0.788235	-0.952941
-0.981982	-0.943532	-0.999558	-0.999329	-0.967529	-0.788235	-0.952941
-0.981982	-0.943532	-0.999558	-0.999329	-0.955718	-0.788235	-0.952941
-0.981982	-0.943532	-0.999554	-0.999329	-0.919615	-0.788235	-0.952941
-0.981982	-0.943532	-0.999554	-0.999329	-0.852537	-0.788235	-0.952941
-0.981982	-0.943532	-0.999553	-0.999329	-0.932647	-0.788235	-0.952941
-0.981982	-0.943532	-0.999552	-0.999329	-0.873136	-0.788235	-0.952941
-0.981982	-0.943532	-0.999551	-0.999329	-0.957519	-0.788235	-0.952941
-0.981982	-0.943532	-0.999556	-0.999329	-0.922698	-0.788235	-0.952941
-0.981982	-0.943066	-0.999112	-0.999329	-0.911925	-0.788235	-0.952941
-0.981982	-0.943066	-0.999112	-0.999329	-0.896849	-0.788235	-0.952941
-0.981982	-0.943066	-0.999099	-0.999329	-0.957214	-0.788235	-0.952941
-0.981982	-0.943066	-0.998899	-0.999329	-0.927581	-0.788235	-0.952941
-0.981982	-0.943066	-0.998628	-0.999329	-0.933501	-0.788235	-0.952941
-0.981982	-0.943066	-0.998509	-0.999329	-0.85803	-0.788235	-0.952941
-0.981982	-0.943066	-0.998474	-0.999329	-0.90396	-0.788235	-0.952941
-0.981982	-0.943066	-0.998462	-0.999329	-0.856718	-0.788235	-0.952941
-0.981982	-0.943066	-0.998442	-0.999329	-0.916594	-0.788235	-0.952941
-0.981982	-0.943066	-0.998442	-0.999329	-0.895384	-0.788235	-0.952941
-0.981982	-0.943066	-0.998442	-0.999329	-0.85034	-0.788235	-0.952941
-0.981982	-0.941766	-0.999441	-0.999329	-0.936522	-0.788235	-0.952941
-0.981982	-0.941766	-0.99944	-0.999329	-0.873442	-0.788235	-0.952941
-0.981982	-0.941766	-0.999434	-0.999329	-0.86041	-0.788235	-0.952941
-0.981982	-0.941766	-0.999431	-0.999329	-0.86453	-0.788235	-0.952941
-0.981982	-0.941766	-0.999433	-0.999329	-0.936034	-0.788235	-0.952941
-0.981982	-0.941766	-0.999433	-0.999329	-0.921019	-0.788235	-0.952941
-0.981982	-0.941766	-0.999433	-0.999329	-0.904295	-0.788235	-0.952941
-0.981982	-0.941766	-0.999321	-0.999329	-0.864195	-0.788235	-0.952941
-0.981982	-0.941766	-0.999322	-0.999329	-0.894072	-0.788235	-0.952941
-0.981982	-0.941266	-0.998367	-0.999329	-0.922271	-0.788235	-0.952941
-0.981982	-0.941266	-0.998232	-0.999329	-0.874876	-0.788235	-0.952941
-0.981982	-0.941232	-0.999452	-0.999329	-0.8822	-0.788235	-0.952941
-0.981982	-0.941232	-0.999448	-0.999329	-0.862425	-0.788235	-0.952941
-0.981982	-0.941232	-0.999447	-0.999329	-0.881376	-0.788235	-0.952941
-0.981982	-0.941232	-0.999443	-0.999329	-0.911894	-0.788235	-0.952941
-0.981982	-0.941232	-0.999442	-0.999329	-0.950317	-0.788235	-0.952941
-0.981982	-0.941232	-0.999442	-0.999329	-0.946136	-0.788235	-0.952941
-0.981982	-0.941232	-0.999442	-0.999329	-0.935607	-0.788235	-0.952941
-0.981982	-0.941232	-0.999442	-0.999329	-0.909056	-0.788235	-0.952941
-0.981982	-0.941232	-0.999442	-0.999329	-0.875914	-0.788235	-0.952941
-0.981982	-0.941232	-0.999441	-0.999329	-0.967407	-0.788235	-0.952941
-0.981982	-0.941232	-0.999441	-0.999329	-0.965911	-0.788235	-0.952941
-0.981982	-0.941232	-0.999441	-0.999329	-0.935607	-0.788235	-0.952941
-0.981982	-0.941232	-0.999441	-0.999329	-0.920317	-0.788235	-0.952941
-0.981982	-0.941232	-0.999441	-0.999329	-0.905364	-0.788235	-0.952941
-0.981982	-0.941232	-0.999441	-0.999329	-0.872679	-0.788235	-0.952941
-0.981982	-0.941232	-0.99944	-0.999329	-0.965728	-0.788235	-0.952941
-0.981982	-0.941232	-0.99944	-0.999329	-0.963439	-0.788235	-0.952941
-0.981982	-0.941232	-0.99944	-0.999329	-0.959533	-0.788235	-0.952941
-0.981982	-0.941232	-0.99944	-0.999329	-0.951141	-0.788235	-0.952941
-0.981982	-0.941232	-0.99944	-0.999329	-0.940337	-0.788235	-0.952941
-0.981982	-0.941232	-0.99944	-0.999329	-0.855253	-0.788235	-0.952941
-0.981982	-0.941232	-0.99944	-0.999329	-0.852659	-0.788235	-0.952941
-0.981982	-0.941232	-0.999439	-0.999329	-0.945769	-0.788235	-0.952941
-0.981982	-0.941232	-0.999439	-0.999329	-0.923461	-0.788235	-0.952941
-0.981982	-0.941232	-0.999439	-0.999329	-0.901305	-0.788235	-0.952941
-0.981982	-0.941232	-0.999439	-0.999329	-0.877134	-0.788235	-0.952941
-0.981982	-0.941232	-0.999439	-0.999329	-0.869718	-0.788235	-0.952941
-0.981982	-0.941232	-0.999438	-0.999329	-0.950683	-0.788235	-0.952941
-0.981982	-0.941232	-0.999438	-0.999329	-0.905821	-0.788235	-0.952941
-0.981982	-0.941232	-0.999438	-0.999329	-0.893797	-0.788235	-0.952941
-0.981982	-0.941232	-0.999438	-0.999329	-0.881529	-0.788235	-0.952941
-0.981982	-0.941232	-0.999437	-0.999329	-0.891997	-0.788235	-0.952941
-0.981982	-0.941232	-0.999436	-0.999329	-0.963806	-0.788235	-0.952941
-0.981982	-0.941232	-0.999436	-0.999329	-0.951476	-0.788235	-0.952941
-0.981982	-0.941232	-0.999428	-0.999329	-0.965698	-0.788235	-0.952941
-0.981982	-0.941232	-0.999428	-0.999329	-0.91107	-0.788235	-0.952941
-0.981982	-0.941232	-0.999217	-0.999329	-0.862943	-0.788235	-0.952941
-0.981982	-0.940666	-0.998321	-0.999329	-0.91397	-0.764706	-0.952941
-0.981982	-0.940666	-0.99831	-0.999329	-0.964263	-0.764706	-0.952941
-0.981982	-0.940266	-0.997906	-0.999329	-0.899077	-0.788235	-0.952941
-0.981982	-0.940266	-0.997903	-0.999329	-0.956725	-0.788235	-0.952941
-0.981982	-0.940266	-0.997902	-0.999329	-0.86389	-0.788235	-0.952941
-0.981982	-0.939699	-0.998539	-0.999329	-0.964752	-0.788235	-0.952941
-0.981982	-0.939699	-0.998539	-0.999329	-0.866575	-0.788235	-0.952941
-0.981982	-0.939699	-0.998527	-0.999329	-0.88333	-0.788235	-0.952941
-0.981982	-0.939699	-0.998432	-0.999329	-0.922362	-0.788235	-0.952941
-0.981982	-0.939699	-0.998419	-0.999329	-0.968627	-0.788235	-0.952941
-0.981982	-0.938966	-0.999337	-0.999329	-0.957763	-0.788235	-0.952941
-0.981982	-0.938966	-0.999336	-0.999329	-0.871427	-0.788235	-0.952941
-0.981982	-0.938966	-0.999336	-0.999329	-0.865629	-0.788235	-0.952941
-0.981982	-0.938966	-0.999334	-0.999329	-0.903868	-0.788235	-0.952941
-0.981982	-0.938966	-0.999334	-0.999329	-0.892241	-0.788235	-0.952941
-0.981982	-0.938966	-0.999334	-0.999329	-0.870695	-0.788235	-0.952941
-0.981982	-0.938966	-0.999332	-0.999329	-0.937713	-0.788235	-0.952941
-0.981982	-0.938966	-0.999331	-0.999329	-0.958587	-0.788235	-0.952941
-0.981982	-0.938966	-0.999331	-0.999329	-0.882902	-0.788235	-0.952941
-0.981982	-0.938966	-0.99933	-0.999329	-0.85211	-0.788235	-0.952941
-0.981982	-0.938966	-0.999329	-0.999329	-0.925444	-0.788235	-0.952941
-0.981982	-0.938966	-0.999329	-0.999329	-0.89691	-0.788235	-0.952941
-0.981982	-0.938966	-0.999328	-0.999329	-0.934417	-0.788235	-0.952941
-0.981982	-0.938966	-0.999326	-0.999329	-0.945769	-0.788235	-0.952941
-0.981982	-0.938966	-0.999324	-0.999329	-0.87277	-0.788235	-0.952941
-0.981982	-0.936832	-0.999182	-0.999329	-0.948821	-0.788235	-0.952941
-0.981982	-0.935066	-0.999681	-0.999329	-0.961334	-0.788235	-0.952941
-0.981982	-0.935066	-0.999681	-0.999329	-0.953063	-0.788235	-0.952941
-0.981982	-0.935066	-0.999681	-0.999329	-0.865324	-0.788235	-0.952941
-0.981982	-0.935066	-0.999681	-0.999329	-0.861997	-0.788235	-0.952941
-0.981982	-0.935066	-0.999681	-0.999329	-0.850095	-0.788235	-0.952941
-0.981982	-0.935066	-0.99968	-0.999329	-0.864744	-0.788235	-0.952941
-0.981982	-0.935066	-0.999401	-0.999329	-0.888853	-0.788235	-0.952941
-0.981982	-0.935066	-0.999398	-0.999329	-0.873075	-0.788235	-0.952941
-0.981982	-0.935066	-0.9994	-0.999329	-0.892424	-0.788235	-0.952941
-0.981982	-0.935066	-0.999274	-0.999329	-0.942748	-0.788235	-0.952941
-0.981982	-0.935066	-0.999266	-0.999329	-0.855314	-0.788235	-0.952941
-0.981982	-0.935066	-0.999263	-0.999329	-0.939025	-0.788235	-0.952941
-0.981982	-0.935066	-0.999267	-0.999329	-0.96875	-0.788235	-0.952941
-0.981982	-0.935066	-0.999252	-0.999329	-0.947631	-0.788235	-0.952941
-0.981982	-0.935066	-0.999256	-0.999329	-0.957153	-0.788235	-0.952941
-0.981982	-0.935066	-0.998633	-0.999329	-0.957122	-0.788235	-0.952941
-0.981982	-0.934799	-0.998634	-0.999329	-0.914458	-0.788235	-0.952941
-0.981982	-0.934732	-0.999234	-0.999329	-0.876707	-0.788235	-0.952941
-0.981982	-0.934732	-0.999231	-0.999329	-0.847593	-0.788235	-0.952941
-0.981982	-0.934732	-0.999233	-0.999329	-0.905577	-0.788235	-0.952941
-0.981982	-0.934732	-0.999233	-0.999329	-0.882658	-0.788235	-0.952941
-0.981982	-0.934732	-0.999229	-0.999329	-0.945861	-0.788235	-0.952941
-0.981982	-0.934732	-0.999229	-0.999329	-0.874022	-0.788235	-0.952941
-0.981982	-0.934732	-0.999227	-0.999329	-0.90869	-0.788235	-0.952941
-0.981982	-0.934732	-0.999219	-0.999329	-0.968536	-0.788235	-0.952941
-0.981982	-0.934732	-0.999219	-0.999329	-0.892241	-0.788235	-0.952941
-0.981982	-0.934732	-0.999218	-0.999329	-0.956359	-0.788235	-0.952941
-0.981982	-0.934732	-0.999216	-0.999329	-0.963073	-0.788235	-0.952941
-0.981982	-0.934732	-0.999201	-0.999329	-0.963409	-0.788235	-0.952941
-0.981982	-0.934732	-0.99919	-0.999329	-0.968322	-0.788235	-0.952941
-0.981982	-0.934732	-0.999052	-0.999329	-0.943236	-0.788235	-0.952941
-0.981982	-0.934666	-0.998588	-0.999329	-0.899474	-0.788235	-0.952941
-0.981982	-0.934666	-0.998587	-0.999329	-0.877104	-0.788235	-0.952941
-0.981982	-0.934666	-0.998586	-0.999329	-0.935332	-0.788235	-0.952941
-0.981982	-0.934666	-0.998577	-0.999329	-0.939422	-0.788235	-0.952941
-0.981982	-0.934666	-0.998566	-0.999329	-0.897551	-0.788235	-0.952941
-0.981982	-0.934666	-0.998548	-0.999329	-0.927764	-0.788235	-0.952941
-0.981982	-0.934666	-0.998534	-0.999329	-0.930083	-0.788235	-0.952941
-0.981982	-0.934666	-0.998503	-0.999329	-0.966888	-0.788235	-0.952941
-0.981982	-0.934032	-0.999066	-0.999329	-0.931151	-0.764706	-0.952941
-0.981982	-0.934032	-0.99891	-0.999329	-0.909545	-0.764706	-0.952941
-0.981982	-0.934032	-0.99891	-0.999329	-0.903502	-0.764706	-0.952941
-0.981982	-0.934032	-0.998911	-0.999329	-0.899138	-0.764706	-0.952941
-0.981982	-0.934032	-0.998893	-0.999329	-0.890867	-0.764706	-0.952941
-0.981982	-0.934032	-0.998877	-0.999329	-0.905119	-0.764706	-0.952941
-0.981982	-0.932299	-0.996583	-0.999329	-0.927489	-0.788235	-0.952941
-0.981982	-0.932299	-0.99653	-0.999329	-0.967895	-0.788235	-0.952941
-0.981982	-0.932299	-0.996451	-0.999329	-0.920562	-0.788235	-0.952941
-0.981982	-0.931899	-0.998443	-0.999329	-0.947387	-0.788235	-0.952941
-0.981982	-0.931899	-0.998441	-0.999329	-0.959747	-0.788235	-0.952941
-0.981982	-0.931899	-0.998441	-0.999329	-0.943267	-0.788235	-0.952941
-0.981982	-0.931899	-0.99844	-0.999329	-0.942504	-0.788235	-0.952941
-0.981982	-0.931899	-0.99844	-0.999329	-0.918334	-0.788235	-0.952941
-0.981982	-0.931899	-0.99844	-0.999329	-0.910796	-0.788235	-0.952941
-0.981982	-0.931899	-0.99844	-0.999329	-0.887083	-0.788235	-0.952941
-0.981982	-0.931899	-0.99844	-0.999329	-0.8822	-0.788235	-0.952941
-0.981982	-0.931899	-0.99844	-0.999329	-0.857298	-0.788235	-0.952941
-0.981982	-0.931899	-0.998439	-0.999329	-0.921965	-0.788235	-0.952941
-0.981982	-0.931899	-0.998059	-0.999329	-0.946471	-0.788235	-0.952941
-0.981982	-0.931866	-0.99933	-0.999329	-0.953948	-0.788235	-0.952941
-0.981982	-0.931866	-0.99933	-0.999329	-0.903502	-0.788235	-0.952941
-0.981982	-0.931866	-0.99933	-0.999329	-0.855985	-0.788235	-0.952941
-0.981982	-0.931866	-0.998889	-0.999329	-0.953735	-0.788235	-0.952941
-0.981982	-0.931266	-0.999669	-0.999329	-0.949767	-0.788235	-0.952941
-0.981982	-0.931266	-0.999669	-0.999329	-0.866606	-0.788235	-0.952941
-0.981982	-0.931266	-0.999668	-0.999329	-0.925658	-0.788235	-0.952941
-0.981982	-0.931266	-0.999668	-0.999329	-0.887907	-0.788235	-0.952941
-0.981982	-0.931266	-0.999666	-0.999329	-0.886351	-0.788235	-0.952941
-0.981982	-0.931266	-0.999666	-0.999329	-0.872038	-0.788235	-0.952941
-0.981982	-0.931266	-0.999661	-0.999329	-0.955352	-0.788235	-0.952941
-0.981982	-0.931266	-0.999658	-0.999329	-0.910399	-0.788235	-0.952941
-0.981982	-0.931266	-0.999657	-0.999329	-0.924498	-0.788235	-0.952941
-0.981982	-0.931266	-0.999667	-0.999329	-0.893919	-0.788235	-0.952941
-0.981982	-0.931266	-0.999667	-0.999329	-0.891844	-0.788235	-0.952941
-0.981982	-0.931266	-0.999667	-0.999329	-0.850126	-0.788235	-0.952941
-0.981982	-0.931266	-0.999351	-0.999329	-0.859037	-0.788235	-0.952941
-0.981982	-0.931266	-0.99934	-0.999329	-0.916136	-0.788235	-0.952941
-0.981982	-0.931266	-0.99934	-0.999329	-0.904082	-0.788235	-0.952941
-0.981982	-0.931266	-0.999338	-0.999329	-0.86041	-0.788235	-0.952941
-0.981982	-0.931266	-0.999007	-0.999329	-0.921569	-0.788235	-0.952941
-0.981982	-0.931266	-0.998992	-0.999329	-0.861173	-0.788235	-0.952941
-0.981982	-0.931266	-0.998973	-0.999329	-0.941833	-0.788235	-0.952941
-0.981982	-0.931132	-0.99967	-0.999329	-0.953979	-0.788235	-0.952941
-0.981982	-0.931132	-0.99967	-0.999329	-0.85568	-0.788235	-0.952941
-0.981982	-0.931132	-0.999669	-0.999329	-0.857542	-0.788235	-0.952941
-0.981982	-0.931132	-0.999669	-0.999329	-0.857298	-0.788235	-0.952941
-0.981982	-0.931132	-0.999666	-0.999329	-0.946929	-0.788235	-0.952941
-0.981982	-0.930999	-0.999349	-0.999329	-0.934783	-0.788235	-0.952941
-0.981982	-0.930999	-0.999348	-0.999329	-0.966766	-0.788235	-0.952941
-0.981982	-0.930999	-0.999346	-0.999329	-0.89218	-0.788235	-0.952941
-0.981982	-0.930999	-0.999341	-0.999329	-0.962921	-0.788235	-0.952941
-0.981982	-0.930999	-0.999344	-0.999329	-0.922301	-0.788235	-0.952941
-0.981982	-0.930999	-0.99934	-0.999329	-0.880797	-0.788235	-0.952941
-0.981982	-0.930732	-0.997768	-0.999329	-0.872343	-0.788235	-0.952941
-0.981982	-0.930599	-0.999646	-0.999329	-0.870451	-0.788235	-0.952941
-0.981982	-0.930599	-0.99963	-0.999329	-0.90634	-0.788235	-0.952941
-0.981982	-0.930599	-0.99963	-0.999329	-0.88867	-0.788235	-0.952941
-0.981982	-0.930599	-0.999629	-0.999329	-0.930907	-0.788235	-0.952941
-0.981982	-0.930599	-0.999629	-0.999329	-0.927916	-0.788235	-0.952941
-0.981982	-0.930599	-0.999629	-0.999329	-0.872465	-0.788235	-0.952941
-0.981982	-0.930599	-0.999628	-0.999329	-0.955627	-0.788235	-0.952941
-0.981982	-0.930599	-0.999628	-0.999329	-0.919829	-0.788235	-0.952941
-0.981982	-0.930599	-0.999628	-0.999329	-0.906279	-0.788235	-0.952941
-0.981982	-0.930599	-0.999628	-0.999329	-0.885191	-0.788235	-0.952941
-0.981982	-0.930599	-0.999628	-0.999329	-0.878904	-0.788235	-0.952941
-0.981982	-0.930599	-0.999628	-0.999329	-0.867948	-0.788235	-0.952941
-0.981982	-0.930599	-0.999627	-0.999329	-0.964935	-0.788235	-0.952941
-0.981982	-0.930599	-0.999627	-0.999329	-0.941741	-0.788235	-0.952941
-0.981982	-0.930599	-0.999627	-0.999329	-0.938109	-0.788235	-0.952941
-0.981982	-0.930599	-0.999627	-0.999329	-0.931334	-0.788235	-0.952941
-0.981982	-0.930599	-0.999627	-0.999329	-0.914305	-0.788235	-0.952941
-0.981982	-0.930599	-0.999627	-0.999329	-0.899168	-0.788235	-0.952941
-0.981982	-0.930599	-0.999627	-0.999329	-0.883085	-0.788235	-0.952941
-0.981982	-0.930599	-0.999627	-0.999329	-0.862974	-0.788235	-0.952941
-0.981982	-0.930599	-0.999627	-0.999329	-0.862608	-0.788235	-0.952941
-0.981982	-0.930599	-0.999624	-0.999329	-0.931945	-0.788235	-0.952941
-0.981982	-0.930599	-0.999624	-0.999329	-0.908202	-0.788235	-0.952941
-0.981982	-0.930599	-0.999624	-0.999329	-0.897765	-0.788235	-0.952941
-0.981982	-0.930599	-0.999624	-0.999329	-0.881651	-0.788235	-0.952941
